team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Manchester City,24.0,66.2,38.0,418.0,3420.0,100.0,69.0,6.0,11.0,64.0,4.0,2.63,1.82,4.45,2.47,4.29,92.0,83.6,2.42,2.2,38.0,38.0,3418.0,35.0,0.92,110.0,76.0,70.9,26.0,3.0,9.0,17.0,44.7,3.0,3.0,0.0,0.0,38.0,1.0,4.0,1.0,34.1,0.29,0.1,0.0,92.0,227.0,40.5,1047.0,195.0,16.6,26.2,167.0,31.7,31.6,323.0,15.0,4.6,64.0,1.69,18.9,250.0,27.0,34.0,6.58,0.13,0.38,0.12,8.0,10.4,24557.0,28190.0,87.1,410039.0,117432.0,11773.0,12714.0,92.6,9821.0,10885.0,90.2,2121.0,2963.0,71.6,582.0,1819.0,553.0,89.0,2460.0,26549.0,1573.0,352.0,85.0,243.0,915.0,298.0,113.0,54.0,7.0,684.0,68.0,329.0,1356.0,35.68,1040.0,72.0,75.0,53.0,173.0,4.55,123.0,6.0,14.0,12.0,2.0,514.0,301.0,204.0,210.0,100.0,292.0,66.0,226.0,352.0,495.0,21.0,31884.0,2009.0,6806.0,15609.0,9720.0,1473.0,31873.0,23022.0,1199.0,964.0,377.0,24428.0,456.0,341.0,2.0,362.0,296.0,68.0,10.0,3.0,1.0,1959.0,515.0,498.0,50.8
Manchester Utd,29.0,55.8,38.0,418.0,3420.0,65.0,43.0,10.0,14.0,73.0,0.0,1.71,1.13,2.84,1.45,2.58,62.2,51.2,1.64,1.35,38.0,38.0,3420.0,36.0,0.95,131.0,96.0,74.8,18.0,12.0,8.0,13.0,34.2,3.0,3.0,0.0,0.0,38.0,1.0,8.0,1.0,34.7,0.25,-0.3,-0.01,83.0,262.0,31.7,672.0,153.0,28.4,30.6,268.0,26.5,29.0,489.0,10.0,2.0,22.0,0.58,15.0,201.0,33.0,37.9,5.29,0.1,0.27,0.1,2.8,3.8,17744.0,21725.0,81.7,294732.0,95208.0,8697.0,9751.0,89.2,6891.0,7957.0,86.6,1555.0,2646.0,58.8,402.0,1350.0,341.0,50.0,1788.0,19836.0,1833.0,466.0,64.0,171.0,635.0,204.0,86.0,63.0,11.0,822.0,56.0,381.0,978.0,25.74,766.0,50.0,36.0,56.0,112.0,2.95,86.0,4.0,2.0,12.0,1.0,579.0,333.0,267.0,231.0,81.0,360.0,99.0,261.0,379.0,703.0,14.0,25838.0,2167.0,7222.0,11840.0,6993.0,878.0,25824.0,14498.0,926.0,681.0,255.0,17632.0,559.0,396.0,0.0,423.0,427.0,56.0,12.0,3.0,1.0,2084.0,557.0,512.0,52.1
Newcastle Utd,28.0,39.0,38.0,418.0,3420.0,38.0,29.0,0.0,1.0,66.0,3.0,1.0,0.76,1.76,1.0,1.76,35.5,34.8,0.94,0.91,38.0,38.0,3420.0,58.0,1.53,195.0,139.0,71.3,11.0,11.0,16.0,11.0,28.9,2.0,2.0,0.0,0.0,38.0,3.0,8.0,2.0,63.0,0.32,7.0,0.18,288.0,750.0,38.4,749.0,119.0,60.7,42.0,340.0,86.8,58.3,686.0,21.0,3.1,26.0,0.68,11.6,132.0,14.0,33.2,3.47,0.1,0.29,0.09,2.5,3.2,10606.0,14566.0,72.8,189511.0,75573.0,4963.0,5792.0,85.7,3781.0,4800.0,78.8,1351.0,2818.0,47.9,299.0,685.0,181.0,62.0,844.0,12726.0,1765.0,463.0,18.0,151.0,591.0,151.0,68.0,45.0,13.0,715.0,75.0,304.0,705.0,18.55,491.0,75.0,38.0,37.0,62.0,1.63,41.0,6.0,6.0,4.0,1.0,603.0,357.0,364.0,198.0,41.0,402.0,152.0,250.0,391.0,988.0,19.0,18910.0,2401.0,7096.0,8182.0,3875.0,542.0,18909.0,9916.0,537.0,426.0,138.0,10525.0,594.0,288.0,0.0,370.0,423.0,75.0,0.0,2.0,2.0,1871.0,733.0,781.0,48.4
Norwich City,30.0,49.3,38.0,418.0,3420.0,25.0,18.0,2.0,2.0,68.0,3.0,0.66,0.47,1.13,0.61,1.08,37.0,35.4,0.97,0.93,38.0,38.0,3420.0,75.0,1.97,210.0,135.0,66.2,5.0,6.0,27.0,5.0,13.2,7.0,4.0,3.0,0.0,38.0,1.0,11.0,3.0,66.5,0.29,-5.5,-0.14,173.0,622.0,27.8,1292.0,211.0,36.0,34.5,349.0,45.0,38.6,682.0,30.0,4.4,26.0,0.68,12.8,126.0,16.0,31.0,3.32,0.06,0.18,0.09,-12.0,-12.4,14965.0,18869.0,79.3,243176.0,86282.0,7717.0,8664.0,89.1,5301.0,6196.0,85.6,1336.0,2696.0,49.6,304.0,913.0,210.0,32.0,1169.0,16961.0,1858.0,461.0,47.0,124.0,473.0,162.0,75.0,77.0,2.0,773.0,50.0,373.0,717.0,18.87,522.0,56.0,47.0,35.0,43.0,1.13,34.0,2.0,2.0,1.0,2.0,628.0,379.0,359.0,210.0,59.0,453.0,171.0,282.0,397.0,959.0,20.0,23409.0,3125.0,9058.0,9868.0,4701.0,661.0,23407.0,14090.0,673.0,476.0,177.0,14835.0,591.0,405.0,0.0,363.0,430.0,50.0,1.0,7.0,3.0,1989.0,518.0,673.0,43.5
Sheffield Utd,26.0,43.1,38.0,418.0,3420.0,36.0,25.0,1.0,1.0,63.0,2.0,0.95,0.66,1.61,0.92,1.58,43.0,42.2,1.13,1.11,38.0,38.0,3420.0,39.0,1.03,139.0,99.0,72.7,14.0,12.0,12.0,13.0,34.2,3.0,1.0,1.0,1.0,38.0,0.0,2.0,0.0,43.7,0.32,4.7,0.12,270.0,872.0,31.0,816.0,110.0,74.4,51.9,272.0,97.4,69.1,572.0,20.0,3.5,23.0,0.61,12.3,109.0,4.0,31.0,2.87,0.1,0.32,0.12,-7.0,-7.2,12125.0,16858.0,71.9,222335.0,83887.0,5714.0,6687.0,85.4,4480.0,5657.0,79.2,1579.0,3404.0,46.4,269.0,1053.0,282.0,97.0,1352.0,14962.0,1818.0,375.0,15.0,206.0,866.0,212.0,150.0,18.0,18.0,882.0,78.0,341.0,630.0,16.58,457.0,62.0,38.0,23.0,63.0,1.66,47.0,3.0,6.0,1.0,0.0,611.0,377.0,304.0,229.0,78.0,336.0,106.0,230.0,420.0,931.0,16.0,21000.0,2180.0,6190.0,8918.0,6070.0,733.0,20999.0,9508.0,493.0,375.0,116.0,12015.0,519.0,292.0,1.0,412.0,306.0,78.0,1.0,3.0,0.0,2041.0,946.0,886.0,51.6
Southampton,25.0,48.9,38.0,418.0,3420.0,51.0,32.0,2.0,5.0,55.0,4.0,1.34,0.84,2.18,1.29,2.13,56.1,52.1,1.48,1.37,38.0,38.0,3420.0,60.0,1.58,168.0,108.0,66.1,15.0,7.0,16.0,9.0,23.7,4.0,3.0,1.0,0.0,38.0,1.0,5.0,1.0,54.7,0.31,-4.3,-0.11,229.0,706.0,32.4,824.0,103.0,59.8,41.8,255.0,83.5,56.2,578.0,29.0,5.0,39.0,1.03,13.7,171.0,27.0,34.6,4.5,0.1,0.29,0.11,-5.1,-3.1,12488.0,17468.0,71.5,218809.0,83466.0,5869.0,7035.0,83.4,5027.0,6478.0,77.6,1240.0,2921.0,42.5,340.0,1019.0,282.0,70.0,1335.0,15450.0,1960.0,448.0,27.0,133.0,690.0,210.0,106.0,87.0,5.0,950.0,58.0,331.0,843.0,22.18,560.0,74.0,53.0,60.0,77.0,2.03,41.0,3.0,8.0,7.0,3.0,706.0,416.0,325.0,287.0,94.0,488.0,124.0,364.0,425.0,867.0,21.0,22200.0,2123.0,6196.0,10753.0,5497.0,811.0,22196.0,10579.0,628.0,459.0,182.0,12363.0,654.0,362.0,1.0,450.0,388.0,58.0,4.0,4.0,1.0,2150.0,810.0,878.0,48.0
Tottenham,29.0,52.0,38.0,418.0,3420.0,56.0,39.0,3.0,4.0,84.0,3.0,1.47,1.03,2.5,1.39,2.42,47.9,44.7,1.26,1.18,38.0,38.0,3420.0,47.0,1.24,181.0,134.0,76.8,16.0,11.0,11.0,8.0,21.1,7.0,5.0,2.0,0.0,38.0,1.0,4.0,2.0,53.0,0.26,8.0,0.21,167.0,484.0,34.5,798.0,160.0,39.7,34.3,292.0,57.2,41.7,574.0,23.0,4.0,24.0,0.63,13.7,154.0,21.0,35.0,4.05,0.12,0.34,0.1,8.1,8.3,16101.0,20296.0,79.3,268557.0,90635.0,7859.0,8877.0,88.5,6303.0,7463.0,84.5,1350.0,2655.0,50.8,339.0,1077.0,283.0,47.0,1410.0,18404.0,1826.0,464.0,79.0,113.0,641.0,200.0,116.0,51.0,1.0,785.0,66.0,344.0,779.0,20.5,589.0,43.0,37.0,38.0,94.0,2.47,62.0,3.0,10.0,4.0,2.0,665.0,415.0,331.0,281.0,53.0,441.0,148.0,293.0,381.0,894.0,24.0,24729.0,2568.0,7603.0,11826.0,5549.0,710.0,24725.0,15489.0,768.0,573.0,182.0,15997.0,577.0,437.0,1.0,423.0,424.0,66.0,4.0,7.0,2.0,2022.0,642.0,671.0,48.9
Watford,26.0,42.9,38.0,418.0,3420.0,35.0,21.0,7.0,8.0,80.0,3.0,0.92,0.55,1.47,0.74,1.29,48.9,42.6,1.29,1.12,38.0,38.0,3420.0,64.0,1.68,178.0,116.0,68.5,8.0,10.0,20.0,9.0,23.7,9.0,8.0,1.0,0.0,38.0,3.0,7.0,3.0,62.6,0.31,1.6,0.04,302.0,923.0,32.7,912.0,118.0,71.7,46.9,295.0,91.2,62.2,581.0,30.0,5.2,55.0,1.45,15.9,112.0,18.0,26.9,2.95,0.07,0.25,0.1,-13.9,-14.6,11230.0,15775.0,71.2,192764.0,78762.0,5578.0,6640.0,84.0,3901.0,5075.0,76.9,1244.0,2868.0,43.4,303.0,848.0,253.0,69.0,1168.0,13907.0,1800.0,398.0,11.0,134.0,684.0,167.0,92.0,49.0,2.0,838.0,68.0,285.0,725.0,19.08,498.0,69.0,42.0,56.0,58.0,1.53,34.0,6.0,4.0,8.0,3.0,657.0,369.0,347.0,249.0,61.0,396.0,135.0,261.0,424.0,869.0,4.0,20081.0,2134.0,6250.0,8911.0,5148.0,805.0,20073.0,10429.0,578.0,446.0,162.0,11126.0,549.0,348.0,2.0,481.0,342.0,68.0,7.0,9.0,3.0,1996.0,823.0,802.0,50.6
West Ham,29.0,44.1,38.0,418.0,3420.0,49.0,36.0,4.0,4.0,64.0,1.0,1.29,0.95,2.24,1.18,2.13,48.6,45.4,1.28,1.2,38.0,38.0,3420.0,62.0,1.63,187.0,127.0,69.5,10.0,9.0,19.0,7.0,18.4,6.0,5.0,1.0,0.0,38.0,2.0,6.0,3.0,60.5,0.3,1.5,0.04,288.0,743.0,38.8,773.0,142.0,62.7,44.1,291.0,88.7,58.9,600.0,12.0,2.0,22.0,0.58,12.2,156.0,13.0,37.8,4.11,0.11,0.29,0.11,0.4,-0.4,12451.0,16861.0,73.8,221660.0,89417.0,6048.0,7124.0,84.9,4538.0,5680.0,79.9,1515.0,2997.0,50.6,328.0,1083.0,244.0,80.0,1377.0,14967.0,1828.0,432.0,38.0,156.0,737.0,190.0,111.0,54.0,6.0,815.0,66.0,358.0,735.0,19.34,514.0,78.0,42.0,47.0,89.0,2.34,62.0,7.0,7.0,8.0,0.0,696.0,417.0,374.0,263.0,59.0,383.0,117.0,266.0,421.0,789.0,16.0,20992.0,2159.0,6259.0,9681.0,5265.0,746.0,20988.0,11154.0,666.0,485.0,168.0,12348.0,496.0,322.0,1.0,387.0,345.0,66.0,3.0,6.0,3.0,2052.0,855.0,801.0,51.6
Wolves,21.0,48.3,38.0,418.0,3420.0,49.0,34.0,4.0,4.0,61.0,2.0,1.29,0.89,2.18,1.18,2.08,54.1,51.0,1.42,1.34,38.0,38.0,3420.0,40.0,1.05,129.0,88.0,69.8,15.0,14.0,9.0,13.0,34.2,3.0,1.0,2.0,0.0,38.0,1.0,6.0,1.0,35.5,0.26,-3.5,-0.09,250.0,528.0,47.3,578.0,127.0,53.1,39.0,283.0,78.1,48.7,530.0,20.0,3.8,11.0,0.29,11.7,142.0,13.0,31.1,3.74,0.1,0.32,0.11,-5.1,-6.0,14298.0,18474.0,77.4,266628.0,97026.0,5979.0,6942.0,86.1,5777.0,6928.0,83.4,1985.0,3308.0,60.0,339.0,1015.0,223.0,83.0,1338.0,16650.0,1775.0,405.0,40.0,203.0,718.0,193.0,55.0,80.0,0.0,816.0,49.0,323.0,801.0,21.08,541.0,70.0,47.0,46.0,83.0,2.18,53.0,6.0,8.0,7.0,0.0,646.0,367.0,358.0,227.0,61.0,378.0,109.0,269.0,437.0,702.0,23.0,22660.0,1987.0,6969.0,10797.0,5105.0,779.0,22656.0,11543.0,858.0,559.0,229.0,14176.0,540.0,338.0,2.0,407.0,360.0,49.0,4.0,3.0,1.0,2113.0,775.0,711.0,52.2
